_id,arrival,destination,departure,minPrice
ObjectID(565d80fdf252bb58becde020),2017-03-09T00:00:00.000Z,"MCO",2017-02-24T00:00:00.000Z,19906
ObjectID(565d80fdf252bb58becde021),2017-01-01T00:00:00.000Z,"EWR",2016-12-19T00:00:00.000Z,46977
ObjectID(565d80fdf252bb58becde022),2017-01-02T00:00:00.000Z,"EWR",2016-12-19T00:00:00.000Z,71256
ObjectID(565d80fdf252bb58becde023),2017-01-03T00:00:00.000Z,"EWR",2016-12-19T00:00:00.000Z,53582
ObjectID(565d80fdf252bb58becde024),2017-01-04T00:00:00.000Z,"EWR",2016-12-19T00:00:00.000Z,51438
ObjectID(565d80fdf252bb58becde025),2016-12-04T00:00:00.000Z,"ORD",2016-12-01T00:00:00.000Z,106418
ObjectID(565d80fdf252bb58becde026),2016-12-06T00:00:00.000Z,"ORD",2016-12-01T00:00:00.000Z,29209
ObjectID(565d80fdf252bb58becde027),2016-12-13T00:00:00.000Z,"BUR",2016-12-09T00:00:00.000Z,15628
ObjectID(565d80fdf252bb58becde028),2017-01-22T00:00:00.000Z,"SNA",2017-01-17T00:00:00.000Z,13535
ObjectID(565d80fdf252bb58becde029),2017-01-21T00:00:00.000Z,"SNA",2017-01-17T00:00:00.000Z,16093
ObjectID(565d80fdf252bb58becde02a),2017-02-21T00:00:00.000Z,"SAN",2017-02-16T00:00:00.000Z,17675
ObjectID(565d80fdf252bb58becde02b),2017-01-17T00:00:00.000Z,"EWR",2017-01-09T00:00:00.000Z,28652
ObjectID(565d80fdf252bb58becde02c),2016-12-08T00:00:00.000Z,"EWR",2016-12-05T00:00:00.000Z,34604
ObjectID(565d80fdf252bb58becde02d),2017-01-12T00:00:00.000Z,"FLL",2017-01-07T00:00:00.000Z,25860
ObjectID(565d80fdf252bb58becde02e),2017-01-07T00:00:00.000Z,"MCO",2016-12-31T00:00:00.000Z,23349
ObjectID(565d80fdf252bb58becde02f),2016-12-08T00:00:00.000Z,"OAK",2016-12-07T00:00:00.000Z,13302
ObjectID(565d80fdf252bb58becde030),2017-01-07T00:00:00.000Z,"HNL",2017-01-02T00:00:00.000Z,33851
ObjectID(565d80fdf252bb58becde031),2016-12-16T00:00:00.000Z,"HNL",2016-12-12T00:00:00.000Z,36295
ObjectID(565d80fdf252bb58becde032),2016-12-18T00:00:00.000Z,"SAN",2016-12-12T00:00:00.000Z,14977
ObjectID(565d80fdf252bb58becde033),2016-12-09T00:00:00.000Z,"MCO",2016-12-05T00:00:00.000Z,32372
ObjectID(565d80fdf252bb58becde034),2016-12-08T00:00:00.000Z,"MCO",2016-12-05T00:00:00.000Z,65581
ObjectID(565d80fdf252bb58becde035),2016-12-15T00:00:00.000Z,"SAN",2016-12-12T00:00:00.000Z,12837
ObjectID(565d80fdf252bb58becde036),2016-12-14T00:00:00.000Z,"SAN",2016-12-12T00:00:00.000Z,14977
ObjectID(565d80fdf252bb58becde037),2016-12-16T00:00:00.000Z,"SAN",2016-12-12T00:00:00.000Z,12837
ObjectID(565d80fdf252bb58becde038),2016-12-19T00:00:00.000Z,"HNL",2016-12-12T00:00:00.000Z,43898
ObjectID(565d80fdf252bb58becde039),2016-12-18T00:00:00.000Z,"HNL",2016-12-12T00:00:00.000Z,53644
ObjectID(565d80fdf252bb58becde03a),2016-12-30T00:00:00.000Z,"SAN",2016-12-23T00:00:00.000Z,25674
ObjectID(565d80fdf252bb58becde03b),2016-12-30T00:00:00.000Z,"HNL",2016-12-17T00:00:00.000Z,61821
ObjectID(565d80fdf252bb58becde03c),2017-01-02T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,21488
ObjectID(565d80fdf252bb58becde03d),2017-01-03T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,27070
ObjectID(565d80fdf252bb58becde03e),2017-01-04T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,14698
ObjectID(565d80fdf252bb58becde03f),2017-01-05T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,13024
ObjectID(565d80fdf252bb58becde040),2017-01-06T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,11906
ObjectID(565d80fdf252bb58becde041),2017-01-08T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,19907
ObjectID(565d80fdf252bb58becde042),2017-01-09T00:00:00.000Z,"LAX",2016-12-30T00:00:00.000Z,16558
ObjectID(565d80fdf252bb58becde043),2017-02-15T00:00:00.000Z,"ATL",2017-02-12T00:00:00.000Z,32372
ObjectID(565d80fdf252bb58becde044),2017-01-09T00:00:00.000Z,"JFK",2017-01-07T00:00:00.000Z,28652
ObjectID(565d80fdf252bb58becde045),2016-12-12T00:00:00.000Z,"HNL",2016-12-07T00:00:00.000Z,46365
ObjectID(565d80fdf252bb58becde046),2017-01-17T00:00:00.000Z,"ATL",2016-12-19T00:00:00.000Z,43907
ObjectID(565d80fdf252bb58becde047),2016-12-10T00:00:00.000Z,"SAN",2016-12-05T00:00:00.000Z,11906
ObjectID(565d80fdf252bb58becde048),2016-12-12T00:00:00.000Z,"SAN",2016-12-05T00:00:00.000Z,12466
ObjectID(565d80fdf252bb58becde049),2016-12-31T00:00:00.000Z,"SJC",2016-12-21T00:00:00.000Z,14326
ObjectID(565d80fdf252bb58becde04a),2017-02-24T00:00:00.000Z,"JFK",2017-02-18T00:00:00.000Z,33590
ObjectID(565d80fdf252bb58becde04b),2016-12-13T00:00:00.000Z,"ATL",2016-12-10T00:00:00.000Z,23813
ObjectID(565d80fdf252bb58becde04c),2017-02-20T00:00:00.000Z,"DCA",2017-02-16T00:00:00.000Z,43348
ObjectID(565d80fdf252bb58becde04d),2017-02-21T00:00:00.000Z,"DCA",2017-02-16T00:00:00.000Z,20680
ObjectID(565d80fdf252bb58becde04e),2016-12-08T00:00:00.000Z,"OAK",2016-12-03T00:00:00.000Z,14047
ObjectID(565d80fdf252bb58becde04f),2017-01-25T00:00:00.000Z,"MCO",2017-01-22T00:00:00.000Z,48558
ObjectID(565d80fdf252bb58becde050),2016-12-31T00:00:00.000Z,"BOS",2016-12-25T00:00:00.000Z,52530
ObjectID(565d80fdf252bb58becde051),2016-12-30T00:00:00.000Z,"BOS",2016-12-25T00:00:00.000Z,36837
ObjectID(565d80fdf252bb58becde052),2017-03-18T00:00:00.000Z,"MSY",2017-01-07T00:00:00.000Z,32744
ObjectID(565d80fdf252bb58becde053),2017-02-04T00:00:00.000Z,"OGG",2017-01-25T00:00:00.000Z,26478
ObjectID(565d80fdf252bb58becde054),2016-12-24T00:00:00.000Z,"ONT",2016-12-20T00:00:00.000Z,23627
ObjectID(565d80fdf252bb58becde055),2016-12-23T00:00:00.000Z,"ATL",2016-12-17T00:00:00.000Z,36279
ObjectID(565d80fdf252bb58becde056),2017-01-28T00:00:00.000Z,"MCO",2017-01-22T00:00:00.000Z,27864
ObjectID(565d80fdf252bb58becde057),2017-01-22T00:00:00.000Z,"SJC",2017-01-14T00:00:00.000Z,14326
ObjectID(565d80fdf252bb58becde058),2016-12-14T00:00:00.000Z,"SFO",2016-12-10T00:00:00.000Z,10046
ObjectID(565d80fdf252bb58becde059),2016-12-19T00:00:00.000Z,"SAN",2016-12-16T00:00:00.000Z,11783
ObjectID(565d80fdf252bb58becde05a),2016-12-18T00:00:00.000Z,"BOS",2016-12-11T00:00:00.000Z,34232
ObjectID(565d80fdf252bb58becde05b),2016-12-03T00:00:00.000Z,"ONT",2016-12-02T00:00:00.000Z,16093
ObjectID(565d80fdf252bb58becde05c),2016-12-05T00:00:00.000Z,"ONT",2016-12-02T00:00:00.000Z,15628
ObjectID(565d80fdf252bb58becde05d),2016-12-08T00:00:00.000Z,"ONT",2016-12-02T00:00:00.000Z,13768
ObjectID(565d80fdf252bb58becde05e),2016-12-20T00:00:00.000Z,"MCO",2016-12-12T00:00:00.000Z,26790
ObjectID(565d80fdf252bb58becde05f),2017-02-17T00:00:00.000Z,"LAX",2017-02-12T00:00:00.000Z,18698
ObjectID(565d80fdf252bb58becde060),2016-12-17T00:00:00.000Z,"BOS",2016-12-11T00:00:00.000Z,45303
ObjectID(565d80fdf252bb58becde061),2016-12-14T00:00:00.000Z,"BOS",2016-12-11T00:00:00.000Z,24000
ObjectID(565d80fdf252bb58becde062),2017-02-17T00:00:00.000Z,"BUR",2017-02-10T00:00:00.000Z,19348
ObjectID(565d80fdf252bb58becde063),2017-01-16T00:00:00.000Z,"SAN",2017-01-13T00:00:00.000Z,14791
ObjectID(565d80fdf252bb58becde064),2017-01-17T00:00:00.000Z,"SAN",2017-01-13T00:00:00.000Z,10171
ObjectID(565d80fdf252bb58becde065),2016-12-29T00:00:00.000Z,"ORD",2016-12-18T00:00:00.000Z,63628
ObjectID(565d80fdf252bb58becde066),2016-12-28T00:00:00.000Z,"ORD",2016-12-18T00:00:00.000Z,42325
ObjectID(565d80fdf252bb58becde067),2016-12-25T00:00:00.000Z,"ORD",2016-12-18T00:00:00.000Z,41302
ObjectID(565d80fdf252bb58becde068),2016-12-27T00:00:00.000Z,"ORD",2016-12-18T00:00:00.000Z,33674
ObjectID(565d80fdf252bb58becde069),2017-01-02T00:00:00.000Z,"MIA",2016-12-24T00:00:00.000Z,72373
ObjectID(565d80fdf252bb58becde06a),2017-01-18T00:00:00.000Z,"SAN",2017-01-13T00:00:00.000Z,19721
ObjectID(565d80fdf252bb58becde06b),2017-01-19T00:00:00.000Z,"SAN",2017-01-13T00:00:00.000Z,17116
ObjectID(565d80fdf252bb58becde06c),2017-01-28T00:00:00.000Z,"SNA",2017-01-25T00:00:00.000Z,14977
ObjectID(565d80fdf252bb58becde06d),2017-01-29T00:00:00.000Z,"SNA",2017-01-25T00:00:00.000Z,22698
ObjectID(565d80fdf252bb58becde06e),2017-02-20T00:00:00.000Z,"OGG",2017-02-13T00:00:00.000Z,77590
ObjectID(565d80fdf252bb58becde06f),2017-02-21T00:00:00.000Z,"OGG",2017-02-13T00:00:00.000Z,92531
ObjectID(565d80fdf252bb58becde070),2017-01-11T00:00:00.000Z,"BUR",2017-01-09T00:00:00.000Z,18418
ObjectID(565d80fdf252bb58becde071),2017-02-06T00:00:00.000Z,"ATL",2017-02-03T00:00:00.000Z,17488
ObjectID(565d80fdf252bb58becde072),2017-02-13T00:00:00.000Z,"FLL",2017-02-03T00:00:00.000Z,29302
ObjectID(565d80fdf252bb58becde073),2017-01-07T00:00:00.000Z,"SAN",2016-12-24T00:00:00.000Z,31907
ObjectID(565d80fdf252bb58becde074),2016-12-31T00:00:00.000Z,"IAD",2016-12-25T00:00:00.000Z,42419
ObjectID(565d80fdf252bb58becde075),2017-01-03T00:00:00.000Z,"BOS",2016-12-26T00:00:00.000Z,60505
ObjectID(565d80fdf252bb58becde076),2017-01-04T00:00:00.000Z,"EWR",2016-12-28T00:00:00.000Z,47070
ObjectID(565d80fdf252bb58becde077),2017-02-21T00:00:00.000Z,"FLL",2017-02-11T00:00:00.000Z,43906
ObjectID(565d80fdf252bb58becde078),2016-12-12T00:00:00.000Z,"LGA",2016-12-04T00:00:00.000Z,23907
ObjectID(565d80fdf252bb58becde079),2016-12-20T00:00:00.000Z,"EWR",2016-12-16T00:00:00.000Z,46977
ObjectID(565d80fdf252bb58becde07a),2017-01-01T00:00:00.000Z,"EWR",2016-12-28T00:00:00.000Z,42139
ObjectID(565d80fdf252bb58becde07b),2016-12-31T00:00:00.000Z,"LAX",2016-12-20T00:00:00.000Z,27628
ObjectID(565d80fdf252bb58becde07c),2016-12-30T00:00:00.000Z,"LAX",2016-12-20T00:00:00.000Z,17302
ObjectID(565d80fdf252bb58becde07d),2016-12-14T00:00:00.000Z,"MCO",2016-12-09T00:00:00.000Z,19906
ObjectID(565d80fdf252bb58becde07e),2017-02-09T00:00:00.000Z,"HNL",2017-02-03T00:00:00.000Z,24884
ObjectID(565d80fdf252bb58becde07f),2016-12-30T00:00:00.000Z,"OAK",2016-12-27T00:00:00.000Z,23163
ObjectID(565d80fdf252bb58becde080),2016-12-27T00:00:00.000Z,"EWR",2016-12-23T00:00:00.000Z,56930
ObjectID(565d80fdf252bb58becde081),2017-01-11T00:00:00.000Z,"BUR",2017-01-08T00:00:00.000Z,19162
ObjectID(565d80fdf252bb58becde082),2017-01-13T00:00:00.000Z,"BWI",2017-01-06T00:00:00.000Z,25488
ObjectID(565d80fdf252bb58becde083),2017-01-03T00:00:00.000Z,"SNA",2016-12-17T00:00:00.000Z,44279
ObjectID(565d80fdf252bb58becde084),2016-12-20T00:00:00.000Z,"ATL",2016-12-14T00:00:00.000Z,38883
ObjectID(565d80fdf252bb58becde085),2016-12-09T00:00:00.000Z,"OAK",2016-12-06T00:00:00.000Z,10046
ObjectID(565d80fdf252bb58becde086),2016-12-28T00:00:00.000Z,"EWR",2016-12-23T00:00:00.000Z,47907
ObjectID(565d80fdf252bb58becde087),2017-02-21T00:00:00.000Z,"SAN",2017-02-12T00:00:00.000Z,25674
ObjectID(565d80fdf252bb58becde088),2017-01-04T00:00:00.000Z,"DCA",2016-12-28T00:00:00.000Z,57302
ObjectID(565d80fdf252bb58becde089),2016-12-30T00:00:00.000Z,"BOS",2016-12-23T00:00:00.000Z,56917
ObjectID(565d80fdf252bb58becde08a),2017-01-22T00:00:00.000Z,"BOS",2017-01-17T00:00:00.000Z,25786
ObjectID(565d80fdf252bb58becde08b),2017-01-03T00:00:00.000Z,"SJC",2016-12-11T00:00:00.000Z,19721
ObjectID(565d80fdf252bb58becde08c),2017-01-01T00:00:00.000Z,"SAN",2016-12-27T00:00:00.000Z,13768
ObjectID(565d80fdf252bb58becde08d),2016-12-29T00:00:00.000Z,"OGG",2016-12-17T00:00:00.000Z,80268
ObjectID(565d80fdf252bb58becde08e),2017-01-02T00:00:00.000Z,"SAN",2016-12-27T00:00:00.000Z,42419
ObjectID(565d80fdf252bb58becde08f),2017-02-15T00:00:00.000Z,"HNL",2017-02-09T00:00:00.000Z,36800
ObjectID(565d80fdf252bb58becde090),2016-12-26T00:00:00.000Z,"SFO",2016-12-18T00:00:00.000Z,21396
ObjectID(565d80fdf252bb58becde091),2016-12-12T00:00:00.000Z,"SJC",2016-12-04T00:00:00.000Z,32744
ObjectID(565d80fdf252bb58becde092),2017-01-02T00:00:00.000Z,"EWR",2016-12-25T00:00:00.000Z,59162
ObjectID(565d80fdf252bb58becde093),2017-01-01T00:00:00.000Z,"EWR",2016-12-25T00:00:00.000Z,43907
ObjectID(565d80fdf252bb58becde094),2016-12-11T00:00:00.000Z,"SJC",2016-12-04T00:00:00.000Z,10118
ObjectID(565d80fdf252bb58becde095),2017-02-25T00:00:00.000Z,"DCA",2017-02-21T00:00:00.000Z,33259
ObjectID(565d80fdf252bb58becde096),2017-02-11T00:00:00.000Z,"HNL",2017-01-19T00:00:00.000Z,35098
ObjectID(565d80fdf252bb58becde097),2017-02-03T00:00:00.000Z,"DCA",2017-01-28T00:00:00.000Z,17827
ObjectID(565d80fdf252bb58becde098),2017-02-07T00:00:00.000Z,"HNL",2017-01-31T00:00:00.000Z,24728
ObjectID(565d80fdf252bb58becde099),2017-01-11T00:00:00.000Z,"OGG",2017-01-06T00:00:00.000Z,38783
ObjectID(565d80fdf252bb58becde09a),2017-01-10T00:00:00.000Z,"OGG",2017-01-06T00:00:00.000Z,32050
ObjectID(565d80fdf252bb58becde09b),2016-12-08T00:00:00.000Z,"LAX",2016-12-02T00:00:00.000Z,10046
ObjectID(565d80fdf252bb58becde09c),2016-12-09T00:00:00.000Z,"LAX",2016-12-02T00:00:00.000Z,13768
ObjectID(565d80fdf252bb58becde09d),2016-12-06T00:00:00.000Z,"LAX",2016-12-02T00:00:00.000Z,11167
ObjectID(565d80fdf252bb58becde09e),2017-01-01T00:00:00.000Z,"HNL",2016-12-15T00:00:00.000Z,89087
ObjectID(565d80fdf252bb58becde09f),2016-12-04T00:00:00.000Z,"LAX",2016-12-02T00:00:00.000Z,11906
ObjectID(565d80fdf252bb58becde0a0),2016-12-05T00:00:00.000Z,"LAX",2016-12-02T00:00:00.000Z,11167
ObjectID(565d80fdf252bb58becde0a1),2016-12-07T00:00:00.000Z,"ORD",2016-12-03T00:00:00.000Z,21210
ObjectID(565d80fdf252bb58becde0a2),2016-12-06T00:00:00.000Z,"ORD",2016-12-03T00:00:00.000Z,21210
ObjectID(565d80fdf252bb58becde0a3),2016-12-05T00:00:00.000Z,"ORD",2016-12-03T00:00:00.000Z,31628
ObjectID(565d80fdf252bb58becde0a4),2017-01-12T00:00:00.000Z,"SNA",2017-01-07T00:00:00.000Z,14419
ObjectID(565d80fdf252bb58becde0a5),2016-12-31T00:00:00.000Z,"ATL",2016-12-28T00:00:00.000Z,39256
ObjectID(565d80fdf252bb58becde0a6),2016-12-16T00:00:00.000Z,"OAK",2016-12-12T00:00:00.000Z,12838
ObjectID(565d80fdf252bb58becde0a7),2017-02-26T00:00:00.000Z,"SAN",2017-02-23T00:00:00.000Z,17116
ObjectID(565d80fdf252bb58becde0a8),2017-02-24T00:00:00.000Z,"MCO",2017-02-18T00:00:00.000Z,29582
ObjectID(565d80fdf252bb58becde0a9),2016-12-20T00:00:00.000Z,"SFO",2016-12-18T00:00:00.000Z,14326
ObjectID(565d80fdf252bb58becde0aa),2017-01-02T00:00:00.000Z,"SFO",2016-12-15T00:00:00.000Z,15721
ObjectID(565d80fdf252bb58becde0ab),2017-01-03T00:00:00.000Z,"SFO",2016-12-15T00:00:00.000Z,21396
ObjectID(565d80fdf252bb58becde0ac),2016-12-21T00:00:00.000Z,"SFO",2016-12-18T00:00:00.000Z,15256
ObjectID(565d80fdf252bb58becde0ad),2016-12-31T00:00:00.000Z,"LAX",2016-12-13T00:00:00.000Z,18046
ObjectID(565d80fdf252bb58becde0ae),2017-01-17T00:00:00.000Z,"ATL",2017-01-14T00:00:00.000Z,24558
ObjectID(565d80fdf252bb58becde0af),2016-12-04T00:00:00.000Z,"JFK",2016-12-03T00:00:00.000Z,29582
ObjectID(565d80fdf252bb58becde0b0),2016-12-13T00:00:00.000Z,"SJC",2016-12-10T00:00:00.000Z,10047
ObjectID(565d80fdf252bb58becde0b1),2016-12-11T00:00:00.000Z,"SJC",2016-12-10T00:00:00.000Z,17116
ObjectID(565d80fdf252bb58becde0b2),2016-12-28T00:00:00.000Z,"OAK",2016-12-24T00:00:00.000Z,19256
ObjectID(565d80fdf252bb58becde0b3),2017-01-09T00:00:00.000Z,"ATL",2016-12-20T00:00:00.000Z,43907
ObjectID(565d80fdf252bb58becde0b4),2016-12-14T00:00:00.000Z,"SJC",2016-12-10T00:00:00.000Z,17116
ObjectID(565d80fdf252bb58becde0b5),2016-12-31T00:00:00.000Z,"JFK",2016-12-26T00:00:00.000Z,59084
ObjectID(565d80fdf252bb58becde0b6),2016-12-27T00:00:00.000Z,"OAK",2016-12-24T00:00:00.000Z,19628
ObjectID(565d80fdf252bb58becde0b7),2016-12-24T00:00:00.000Z,"HNL",2016-12-19T00:00:00.000Z,67388
ObjectID(565d80fdf252bb58becde0b8),2016-12-06T00:00:00.000Z,"EWR",2016-12-01T00:00:00.000Z,28651
ObjectID(565d80fdf252bb58becde0b9),2016-12-23T00:00:00.000Z,"SAN",2016-12-18T00:00:00.000Z,17768
ObjectID(565d80fdf252bb58becde0ba),2017-01-24T00:00:00.000Z,"FLL",2017-01-16T00:00:00.000Z,44000
ObjectID(565d80fdf252bb58becde0bb),2016-12-10T00:00:00.000Z,"FLL",2016-12-03T00:00:00.000Z,26511
ObjectID(565d80fdf252bb58becde0bc),2016-12-02T00:00:00.000Z,"EWR",2016-12-01T00:00:00.000Z,29116
ObjectID(565d80fdf252bb58becde0bd),2016-12-03T00:00:00.000Z,"EWR",2016-12-01T00:00:00.000Z,48000
ObjectID(565d80fdf252bb58becde0be),2016-12-26T00:00:00.000Z,"BOS",2016-12-18T00:00:00.000Z,50511
ObjectID(565d80fdf252bb58becde0bf),2016-12-25T00:00:00.000Z,"SAN",2016-12-18T00:00:00.000Z,20465
ObjectID(565d80fdf252bb58becde0c0),2016-12-28T00:00:00.000Z,"BOS",2016-12-18T00:00:00.000Z,60753
ObjectID(565d80fdf252bb58becde0c1),2016-12-07T00:00:00.000Z,"SNA",2016-12-03T00:00:00.000Z,14698
ObjectID(565d80fdf252bb58becde0c2),2016-12-23T00:00:00.000Z,"BWI",2016-12-18T00:00:00.000Z,46698
ObjectID(565d80fdf252bb58becde0c3),2016-12-05T00:00:00.000Z,"SNA",2016-12-03T00:00:00.000Z,13024
ObjectID(565d80fdf252bb58becde0c4),2016-12-16T00:00:00.000Z,"LAX",2016-12-05T00:00:00.000Z,11348
ObjectID(565d80fdf252bb58becde0c5),2016-12-27T00:00:00.000Z,"HNL",2016-12-17T00:00:00.000Z,69199
ObjectID(565d80fdf252bb58becde0c6),2016-12-09T00:00:00.000Z,"EWR",2016-12-01T00:00:00.000Z,32279
ObjectID(565d80fdf252bb58becde0c7),2017-01-03T00:00:00.000Z,"SJC",2016-12-05T00:00:00.000Z,24000
ObjectID(565d80fdf252bb58becde0c8),2016-12-20T00:00:00.000Z,"LGB",2016-12-18T00:00:00.000Z,23922
ObjectID(565d80fdf252bb58becde0c9),2016-12-31T00:00:00.000Z,"BWI",2016-12-17T00:00:00.000Z,41488
ObjectID(565d80fdf252bb58becde0ca),2017-01-10T00:00:00.000Z,"MIA",2016-12-28T00:00:00.000Z,38605
ObjectID(565d80fdf252bb58becde0cb),2016-12-30T00:00:00.000Z,"EWR",2016-12-22T00:00:00.000Z,46977
ObjectID(565d80fdf252bb58becde0cc),2016-12-03T00:00:00.000Z,"SNA",2016-12-02T00:00:00.000Z,22140
ObjectID(565d80fdf252bb58becde0cd),2017-01-01T00:00:00.000Z,"MIA",2016-12-19T00:00:00.000Z,59907
ObjectID(565d80fdf252bb58becde0ce),2016-12-11T00:00:00.000Z,"LAX",2016-12-05T00:00:00.000Z,11627
ObjectID(565d80fdf252bb58becde0cf),2016-12-10T00:00:00.000Z,"BOS",2016-12-03T00:00:00.000Z,21210
ObjectID(565d80fdf252bb58becde0d0),2016-12-13T00:00:00.000Z,"BOS",2016-12-03T00:00:00.000Z,21210
ObjectID(565d80fdf252bb58becde0d1),2017-02-13T00:00:00.000Z,"ONT",2017-01-23T00:00:00.000Z,21488
ObjectID(565d80fdf252bb58becde0d2),2017-01-05T00:00:00.000Z,"ORD",2016-12-22T00:00:00.000Z,25489
ObjectID(565d80fdf252bb58becde0d3),2017-01-04T00:00:00.000Z,"ORD",2016-12-22T00:00:00.000Z,32744
ObjectID(565d80fdf252bb58becde0d4),2016-12-13T00:00:00.000Z,"LAX",2016-12-05T00:00:00.000Z,13768
ObjectID(565d80fdf252bb58becde0d5),2017-01-01T00:00:00.000Z,"ORD",2016-12-22T00:00:00.000Z,46046
ObjectID(565d80fdf252bb58becde0d6),2017-01-03T00:00:00.000Z,"ORD",2016-12-22T00:00:00.000Z,61768
ObjectID(565d80fdf252bb58becde0d7),2017-01-02T00:00:00.000Z,"ORD",2016-12-22T00:00:00.000Z,77581
ObjectID(565d80fdf252bb58becde0d8),2016-12-13T00:00:00.000Z,"OGG",2016-12-08T00:00:00.000Z,37092
ObjectID(565d80fdf252bb58becde0d9),2016-12-14T00:00:00.000Z,"OGG",2016-12-08T00:00:00.000Z,26478
ObjectID(565d80fdf252bb58becde0da),2016-12-16T00:00:00.000Z,"OGG",2016-12-08T00:00:00.000Z,26478
ObjectID(565d80fdf252bb58becde0db),2017-02-14T00:00:00.000Z,"MIA",2017-02-07T00:00:00.000Z,41489
ObjectID(565d80fdf252bb58becde0dc),2016-12-15T00:00:00.000Z,"OGG",2016-12-06T00:00:00.000Z,40084
ObjectID(565d80fdf252bb58becde0dd),2016-12-31T00:00:00.000Z,"ATL",2016-12-25T00:00:00.000Z,42977
ObjectID(565d80fdf252bb58becde0de),2016-12-13T00:00:00.000Z,"OGG",2016-12-06T00:00:00.000Z,28074
ObjectID(565d80fdf252bb58becde0df),2016-12-08T00:00:00.000Z,"OGG",2016-12-05T00:00:00.000Z,40998
ObjectID(565d80fdf252bb58becde0e0),2017-02-29T00:00:00.000Z,"EWR",2017-02-21T00:00:00.000Z,32846
ObjectID(565d80fdf252bb58becde0e1),2016-12-21T00:00:00.000Z,"IAD",2016-12-17T00:00:00.000Z,34604
ObjectID(565d80fdf252bb58becde0e2),2017-01-05T00:00:00.000Z,"ORD",2016-12-30T00:00:00.000Z,34232
ObjectID(565d80fdf252bb58becde0e3),2017-01-18T00:00:00.000Z,"MCO",2017-01-14T00:00:00.000Z,44837
ObjectID(565d80fdf252bb58becde0e4),2017-01-19T00:00:00.000Z,"MCO",2017-01-14T00:00:00.000Z,39907
ObjectID(565d80fdf252bb58becde0e5),2017-01-18T00:00:00.000Z,"HNL",2016-12-18T00:00:00.000Z,84256
ObjectID(565d80fdf252bb58becde0e6),2017-01-26T00:00:00.000Z,"LGA",2017-01-22T00:00:00.000Z,17860
ObjectID(565d80fdf252bb58becde0e7),2017-01-19T00:00:00.000Z,"JFK",2017-01-11T00:00:00.000Z,24930
ObjectID(565d80fdf252bb58becde0e8),2017-01-17T00:00:00.000Z,"MCO",2017-01-14T00:00:00.000Z,29024
ObjectID(565d80fdf252bb58becde0e9),2017-02-14T00:00:00.000Z,"IAD",2017-02-04T00:00:00.000Z,35070
ObjectID(565d80fdf252bb58becde0ea),2016-12-13T00:00:00.000Z,"ATL",2016-12-05T00:00:00.000Z,31442
ObjectID(565d80fdf252bb58becde0eb),2017-01-30T00:00:00.000Z,"MCO",2017-01-16T00:00:00.000Z,21767
ObjectID(565d80fdf252bb58becde0ec),2017-01-05T00:00:00.000Z,"OAK",2017-01-02T00:00:00.000Z,23256
ObjectID(565d80fdf252bb58becde0ed),2016-12-18T00:00:00.000Z,"ORD",2016-12-10T00:00:00.000Z,38233
ObjectID(565d80fdf252bb58becde0ee),2017-01-13T00:00:00.000Z,"MCO",2017-01-06T00:00:00.000Z,26605
ObjectID(565d80fdf252bb58becde0ef),2017-02-08T00:00:00.000Z,"SNA",2017-02-06T00:00:00.000Z,15721
ObjectID(565d80fdf252bb58becde0f0),2017-01-11T00:00:00.000Z,"MCO",2017-01-06T00:00:00.000Z,26790
ObjectID(565d80fdf252bb58becde0f1),2017-01-01T00:00:00.000Z,"ORD",2016-12-30T00:00:00.000Z,49675
ObjectID(565d80fdf252bb58becde0f2),2016-12-03T00:00:00.000Z,"OAK",2016-12-03T00:00:00.000Z,19721
ObjectID(565d80fdf252bb58becde0f3),2016-12-14T00:00:00.000Z,"MCO",2016-12-11T00:00:00.000Z,19906
ObjectID(565d80fdf252bb58becde0f4),2017-02-02T00:00:00.000Z,"SAN",2017-01-26T00:00:00.000Z,13582
ObjectID(565d80fdf252bb58becde0f5),2016-12-26T00:00:00.000Z,"BUR",2016-12-22T00:00:00.000Z,30139
ObjectID(565d80fdf252bb58becde0f6),2016-12-16T00:00:00.000Z,"BOS",2016-12-14T00:00:00.000Z,45860
ObjectID(565d80fdf252bb58becde0f7),2016-12-15T00:00:00.000Z,"SNA",2016-12-13T00:00:00.000Z,16093
ObjectID(565d80fdf252bb58becde0f8),2016-12-17T00:00:00.000Z,"SNA",2016-12-13T00:00:00.000Z,15907
ObjectID(565d80fdf252bb58becde0f9),2016-12-18T00:00:00.000Z,"SNA",2016-12-13T00:00:00.000Z,17442
ObjectID(565d80fdf252bb58becde0fa),2016-12-26T00:00:00.000Z,"HNL",2016-12-17T00:00:00.000Z,60026
ObjectID(565d80fdf252bb58becde0fb),2016-12-25T00:00:00.000Z,"HNL",2016-12-17T00:00:00.000Z,49856
ObjectID(565d80fdf252bb58becde0fc),2017-03-03T00:00:00.000Z,"MCO",2017-02-23T00:00:00.000Z,19906
